PERSISTENT,TEMPORARY,acc,accuracy,average_response_time,avg_rt,background,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,closed,color1,color2,color3,color4,color_backend,correct,correct_in_a_row,correct_press_abcd,correct_response,count_block_loop,count_card_display,count_correct_feedback,count_experiment,count_goodbye,count_incorrect_feedback,count_init_matching_rule,count_instructions,count_logger,count_new_1_form_text_display,count_new_2_sketchpad,count_new_form_consent,count_new_form_text_display,count_new_inline_javascript,count_new_sketchpad,count_osweb,count_press_abcd,count_select_response_card,count_set_correct_response,count_trial_sequence,count_update_matching_rule,credentialless,crossOriginIsolated,date_startdate,date_startdateUTC,date_starttime,datetime,defaultStatus,defaultstatus,description,devicePixelRatio,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullScreen,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatosStudyResultId,jatosVersion,jatos_uuid,keyboard_backend,length,matching_rule,mouse_backend,mozInnerScreenX,mozInnerScreenY,name,number1,number2,number3,number4,offscreenBuffering,opensesame_codename,opensesame_version,origin,originAgentCluster,outerHeight,outerWidth,overlap1,overlap2,overlap3,overlap4,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_color,response_new_2_sketchpad,response_new_sketchpad,response_number,response_press_abcd,response_shape,response_time,response_time_new_2_sketchpad,response_time_new_sketchpad,response_time_press_abcd,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,scrollMaxX,scrollMaxY,scrollX,scrollY,sessionid,shape1,shape2,shape3,shape4,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,system_os,time_block_loop,time_card_display,time_correct_feedback,time_incorrect_feedback,time_init_matching_rule,time_logger,time_new_2_sketchpad,time_new_sketchpad,time_press_abcd,time_select_response_card,time_set_correct_response,time_update_matching_rule,title,total_correct,total_response_time,total_responses,width
,,22,22,2907,2907,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,yellow,blue,green,red,osweb,1,4,1,d,0,49,49,0,0,49,0,0,49,0,0,0,0,0,0,0,49,49,49,49,49,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,3,2,1,4,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,0,1,0,0,1,0,d,red,d,space,2,d,cross,3841,12528,11544,3841,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,cross,star,circle,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,212516,216360,193360,42703,216892,16786,29320,212516,212501,212501,216891,Wisconsin Card Sorting Test,11,145327,50,1024
,,24,24,2880,2880,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,blue,red,yellow,green,osweb,1,0,1,d,0,50,50,0,0,50,0,0,50,0,0,0,0,0,0,0,50,50,50,50,50,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,2,3,1,4,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,0,1,1,0,0,1,0,d,green,d,space,1,d,cross,1559,12528,11544,1559,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,cross,star,circle,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,216920,218494,193360,42703,219025,16786,29320,216920,216905,216905,219025,Wisconsin Card Sorting Test,12,146886,51,1024
,,23,23,2860,2860,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,yellow,red,green,blue,osweb,0,0,0,a,0,51,51,0,0,51,0,0,51,0,0,0,0,0,0,0,51,51,51,51,51,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,4,2,1,3,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,1,0,0,0,1,0,c,green,d,space,2,c,triangle,1825,12528,11544,1825,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,triangle,star,circle,cross,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,219051,218494,220893,42703,221425,16786,29320,219051,219036,219036,221425,Wisconsin Card Sorting Test,12,148711,52,1024
,,25,25,2915,2915,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,blue,yellow,green,red,osweb,1,1,1,a,0,52,52,0,0,52,0,0,52,0,0,0,0,0,0,0,52,52,52,52,52,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,4,2,3,1,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,1,0,0,0,1,0,a,green,d,space,2,a,triangle,5789,12528,11544,5789,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,triangle,cross,star,circle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,221450,227263,220893,42703,227792,16786,29320,221450,221435,221435,227792,Wisconsin Card Sorting Test,13,154500,53,1024
,,26,26,2889,2889,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,red,blue,green,yellow,osweb,1,2,1,a,0,53,53,0,0,53,0,0,53,0,0,0,0,0,0,0,53,53,53,53,53,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,3,4,1,2,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,0,1,0,0,1,0,a,yellow,d,space,4,a,triangle,1480,12528,11544,1480,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,triangle,cross,circle,star,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,227815,229326,220893,42703,229859,16786,29320,227815,227801,227801,229859,Wisconsin Card Sorting Test,14,155980,54,1024
,,27,27,2866,2866,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,green,blue,red,yellow,osweb,1,3,1,a,0,54,54,0,0,54,0,0,54,0,0,0,0,0,0,0,54,54,54,54,54,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,3,2,4,1,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,0,1,1,0,0,1,0,a,red,d,space,1,a,triangle,1676,12528,11544,1676,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,229884,231564,220893,42703,232093,16786,29320,229884,229869,229869,232092,Wisconsin Card Sorting Test,15,157656,55,1024
,,29,29,2858,2858,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,red,blue,green,yellow,osweb,1,4,1,d,0,55,55,0,0,55,0,0,55,0,0,0,0,0,0,0,55,55,55,55,55,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,1,3,4,2,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,0,1,1,0,0,1,0,d,green,d,space,1,d,cross,2415,12528,11544,2415,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,232121,234560,220893,42703,235093,16786,29320,232122,232106,232106,235092,Wisconsin Card Sorting Test,16,160071,56,1024
,,30,30,2880,2880,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,blue,red,green,yellow,osweb,1,0,1,b,0,56,56,0,0,56,0,0,56,0,0,0,0,0,0,0,56,56,56,56,56,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,2,1,3,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,0,1,0,0,1,0,b,yellow,d,space,4,b,circle,4089,12528,11544,4089,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,cross,circle,star,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,235120,239228,220893,42703,239759,16786,29320,235120,235104,235104,239759,Wisconsin Card Sorting Test,17,164160,57,1024
,,29,29,2879,2879,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,red,green,yellow,blue,osweb,0,0,0,a,0,57,57,0,0,57,0,0,57,0,0,0,0,0,0,0,57,57,57,57,57,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,1,3,4,2,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,0,1,1,0,0,1,0,d,red,d,space,4,d,triangle,2803,12528,11544,2803,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,star,circle,cross,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,239784,239228,242594,42703,243126,16786,29320,239784,239769,239769,243125,Wisconsin Card Sorting Test,17,166963,58,1024
,,29,29,2862,2862,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,blue,green,red,yellow,osweb,0,0,0,d,0,58,58,0,0,58,0,0,58,0,0,0,0,0,0,0,58,58,58,58,58,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,3,2,1,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,0,1,1,0,0,1,0,a,yellow,d,space,4,a,cross,1920,12528,11544,1920,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,circle,triangle,cross,star,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,243151,239228,245094,42703,245626,16786,29320,243151,243135,243135,245626,Wisconsin Card Sorting Test,17,168883,59,1024
,,30,30,2851,2851,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,green,red,blue,yellow,osweb,1,1,1,a,0,59,59,0,0,59,0,0,59,0,0,0,0,0,0,0,59,59,59,59,59,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,1,3,4,2,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,0,1,1,0,0,1,0,a,green,d,space,4,a,cross,2156,12528,11544,2156,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,245650,247830,245094,42703,248360,16786,29320,245650,245635,245635,248360,Wisconsin Card Sorting Test,18,171039,60,1024
,,31,31,2848,2848,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,red,blue,yellow,green,osweb,1,2,1,c,0,60,60,0,0,60,0,0,60,0,0,0,0,0,0,0,60,60,60,60,60,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,1,2,3,4,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,1,0,0,0,1,0,c,yellow,d,space,1,c,cross,2667,12528,11544,2667,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,circle,cross,star,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,248386,251061,245094,42703,251593,16786,29320,248386,248371,248371,251593,Wisconsin Card Sorting Test,19,173706,61,1024
,,32,32,2838,2838,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,green,yellow,red,blue,osweb,1,3,1,a,0,61,61,0,0,61,0,0,61,0,0,0,0,0,0,0,61,61,61,61,61,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,2,1,3,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,1,0,0,0,1,0,a,green,d,space,1,a,cross,2248,12528,11544,2248,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,circle,cross,star,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,251621,253896,245094,42703,254427,16786,29320,251621,251606,251606,254427,Wisconsin Card Sorting Test,20,175954,62,1024
,,32,32,2831,2831,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,blue,green,red,yellow,osweb,0,0,0,a,0,62,62,0,0,62,0,0,62,0,0,0,0,0,0,0,62,62,62,62,62,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,2,1,4,3,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,0,1,0,0,1,0,b,blue,d,space,3,b,star,2375,12528,11544,2375,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,circle,star,cross,triangle,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,254456,253896,256863,42703,257394,16786,29320,254456,254440,254440,257393,Wisconsin Card Sorting Test,20,178329,63,1024
,,33,33,2862,2862,#3d3846,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",osweb,osweb,0,green,yellow,blue,red,osweb,1,1,1,c,0,63,63,0,0,63,0,0,63,0,0,0,0,0,0,0,63,63,63,63,63,,0,13-06-24,13-06-24,22:04:00,Thu Jun 13 2024 22:04:00 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,2,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,900,1440,1,1,539764,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,3,1,2,1,osweb,2.1.0,https://jatos.mindprobe.eu,,900,1440,1,1,1,0,0,0,1,0,c,blue,d,space,4,c,circle,4830,12528,11544,4830,2,osweb,0,0,0,0,797,1440,24,900,24,0,25,1440,,,0,0,1718309065593,cross,circle,triangle,star,1024,2,48000,-16,experiment,,1,odd,MacIntel,32,257423,262261,256863,42703,262794,16786,29320,257423,257408,257408,262794,Wisconsin Card Sorting Test,21,183159,64,1024
1,0,0,0,2211,2211,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,yellow,blue,red,osweb,0,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28-05-24,28-05-24,17:59:43,Tue May 28 2024 17:59:43 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,966,1872,1,1,525937,3.8.6,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,1,3,2,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1040,1920,0,1,1,1,0,0,1,0,d,blue,d,space,3,d,star,2211,20847,3958,2211,2,osweb,0,0,0,0,1040,1920,24,1080,24,0,0,1920,,,0,0,1716912045404,triangle,circle,cross,star,1024,2,48000,-16,experiment,,1,odd,Win32,31,33132,,35352,33119,35869,6688,27538,33132,33127,33127,35868,Wisconsin Card Sorting Test,0,2211,1,1024
1,0,50,50,2557,2557,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,blue,yellow,red,osweb,1,1,1,b,0,1,1,0,0,1,0,0,1,0,0,0,,0,0,0,1,1,1,1,1,0,0,28-05-24,28-05-24,17:59:43,Tue May 28 2024 17:59:43 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,966,1872,1,1,525937,3.8.6,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,3,1,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1040,1920,1,1,1,0,0,0,1,0,b,blue,d,space,1,b,circle,2903,20847,3958,2903,2,osweb,0,0,0,0,1040,1920,24,1080,24,0,0,1920,,,0,0,1716912045404,circle,triangle,cross,star,1024,2,48000,-16,experiment,,1,odd,Win32,31,35881,38785,35352,33119,39301,6688,27538,35881,35876,35876,39301,Wisconsin Card Sorting Test,1,5114,2,1024
1,0,67,67,3334,3334,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,green,blue,red,osweb,1,2,1,c,0,2,2,0,0,2,0,0,2,0,0,0,,0,0,0,2,2,2,2,2,0,0,28-05-24,28-05-24,17:59:43,Tue May 28 2024 17:59:43 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,966,1872,1,1,525937,3.8.6,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,3,2,1,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1040,1920,0,1,1,1,0,0,1,0,c,blue,d,space,1,c,cross,4887,20847,3958,4887,2,osweb,0,0,0,0,1040,1920,24,1080,24,0,0,1920,,,0,0,1716912045404,circle,cross,triangle,star,1024,2,48000,-16,experiment,,1,odd,Win32,31,39312,44217,35352,33119,44733,6688,27538,39313,39307,39307,44733,Wisconsin Card Sorting Test,2,10001,3,1024
1,0,75,75,3044,3044,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,red,blue,green,osweb,1,3,1,c,0,3,3,0,0,3,0,0,3,0,0,0,,0,0,0,3,3,3,3,3,0,0,28-05-24,28-05-24,17:59:43,Tue May 28 2024 17:59:43 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,966,1872,1,1,525937,3.8.6,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,3,1,2,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1040,1920,0,1,1,1,0,0,1,0,c,blue,d,space,4,c,cross,2173,20847,3958,2173,2,osweb,0,0,0,0,1040,1920,24,1080,24,0,0,1920,,,0,0,1716912045404,triangle,cross,circle,star,1024,2,48000,-16,experiment,,1,odd,Win32,31,44743,46933,35352,33119,47449,6688,27538,44743,44738,44739,47449,Wisconsin Card Sorting Test,3,12174,4,1024
1,0,60,60,3043,3043,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,red,yellow,blue,osweb,0,0,0,c,0,4,4,0,0,4,0,0,4,0,0,0,,0,0,0,4,4,4,4,4,0,0,28-05-24,28-05-24,17:59:43,Tue May 28 2024 17:59:43 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,966,1872,1,1,525937,3.8.6,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,1,2,3,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1040,1920,1,0,1,1,0,0,1,0,a,yellow,d,space,3,a,circle,3043,20847,3958,3043,2,osweb,0,0,0,0,1040,1920,24,1080,24,0,0,1920,,,0,0,1716912045404,circle,star,triangle,cross,1024,2,48000,-16,experiment,,1,odd,Win32,31,47457,46933,50515,33119,51033,6688,27538,47457,47455,47455,51032,Wisconsin Card Sorting Test,3,15217,5,1024
